motivo,regla,nro_inscripcion,periodo,producto,bandera,valor_problematico,accion
filtro_geografico,coordenadas_fuera_de_rango,1055,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1055,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1499,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1499,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,963,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1503,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1111,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,866,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1503,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,874,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,963,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,874,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,963,2023-09,GNC,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1503,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,963,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,874,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1112,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,963,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1499,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1112,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1088,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1503,2023-09,GNC,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1088,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1111,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1111,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1112,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1088,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1112,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,866,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,841,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,841,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,841,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,848,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,848,2023-09,GNC,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,848,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,848,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,848,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,853,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,853,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,853,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,853,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,853,2023-09,GNC,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9268,2023-09,Gas Oil Grado 3,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9268,2023-09,Nafta Súper,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9268,2023-09,Gas Oil Grado 2,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9268,2023-09,Nafta Premium,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1957,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1957,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1957,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1957,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9656,2023-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9656,2023-09,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3849,2023-09,GNC,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9563,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9563,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9563,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9563,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10931,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10931,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10931,2023-09,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10931,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3721,2023-09,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3721,2023-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3721,2023-09,Kerosene,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3721,2023-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10627,2023-09,Nafta Súper,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10627,2023-09,Gas Oil Grado 3,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10627,2023-09,Gas Oil Grado 2,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10627,2023-09,Nafta Premium,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10627,2023-09,GNC,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10732,2023-09,Gas Oil Grado 3,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10732,2023-09,Nafta Premium,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10732,2023-09,Gas Oil Grado 2,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10732,2023-09,Nafta Súper,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5313,2023-09,Nafta Súper,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5313,2023-09,Nafta Premium,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5313,2023-09,Gas Oil Grado 3,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5313,2023-09,Gas Oil Grado 2,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5313,2023-09,GNC,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10278,2023-09,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10278,2023-09,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10278,2023-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10278,2023-09,Kerosene,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10027,2023-09,Gas Oil Grado 2,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10027,2023-09,Nafta Súper,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10027,2023-09,Gas Oil Grado 3,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10027,2023-09,Nafta Premium,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10027,2023-09,GNC,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,6659,2023-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7052,2023-09,Gas Oil Grado 2,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7052,2023-09,Nafta Premium,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7052,2023-09,Gas Oil Grado 3,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7052,2023-09,Nafta Súper,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11137,2023-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,265,2023-09,Nafta Súper,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,265,2023-09,Nafta Premium,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,265,2023-09,Gas Oil Grado 2,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,265,2023-09,Gas Oil Grado 3,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10703,2023-09,Gas Oil Grado 3,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10703,2023-09,Nafta Premium,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10703,2023-09,Gas Oil Grado 2,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10703,2023-09,Nafta Súper,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10277,2023-09,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10277,2023-09,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10277,2023-09,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10277,2023-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11136,2023-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11144,2023-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10876,2023-09,Gas Oil Grado 2,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10876,2023-09,Gas Oil Grado 3,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10876,2023-09,Nafta Premium,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10876,2023-09,Nafta Súper,Voy,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,6846,2023-09,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,4233,2023-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10542,2023-09,Gas Oil Grado 3,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10542,2023-09,Nafta Premium,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10542,2023-09,Gas Oil Grado 2,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10542,2023-09,Nafta Súper,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9422,2023-09,Nafta Súper,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9422,2023-09,Nafta Premium,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9422,2023-09,Gas Oil Grado 2,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9422,2023-09,Gas Oil Grado 3,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9422,2023-09,GNC,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9341,2023-09,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,8563,2023-09,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,8563,2023-09,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,8563,2023-09,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1382,2023-10,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5077,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5077,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5077,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,5077,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10914,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10914,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10914,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10914,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10040,2023-10,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10040,2023-10,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10040,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10040,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,283,2023-10,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,6893,2023-10,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,6893,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,6893,2023-10,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10756,2023-10,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10731,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10731,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10731,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10731,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3895,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3895,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3895,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3895,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10580,2023-10,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10580,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10580,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10848,2023-10,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10848,2023-10,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10848,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10848,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10846,2023-10,Gas Oil Grado 2,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10846,2023-10,Nafta Súper,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10846,2023-10,Gas Oil Grado 3,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10846,2023-10,Nafta Premium,Puma,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,8618,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,8618,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,8618,2023-10,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,8618,2023-10,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10416,2023-10,Gas Oil Grado 3,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10416,2023-10,Gas Oil Grado 2,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10416,2023-10,Nafta Premium,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10416,2023-10,Nafta Súper,Axion,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10719,2023-10,Nafta Súper,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10718,2023-10,Gas Oil Grado 2,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10719,2023-10,Gas Oil Grado 2,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10719,2023-10,Gas Oil Grado 3,DAPSA,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10718,2023-10,Nafta Premium,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10718,2023-10,Nafta Súper,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10718,2023-10,Gas Oil Grado 3,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10835,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10835,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2107,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2107,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11334,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11334,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11334,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11334,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2795,2023-10,Gas Oil Grado 3,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2795,2023-10,Nafta Premium,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2795,2023-10,GNC,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2795,2023-10,Nafta Súper,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,2795,2023-10,Gas Oil Grado 2,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11114,2023-10,GNC,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3484,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3484,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3484,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,3484,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10232,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10232,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10232,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10232,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10709,2023-10,Gas Oil Grado 2,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10709,2023-10,Gas Oil Grado 3,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10709,2023-10,Nafta Súper,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10709,2023-10,Nafta Premium,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7905,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7905,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7905,2023-10,Nafta Súper,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,7905,2023-10,Nafta Premium,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10796,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10796,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10796,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10796,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,632,2023-10,Gas Oil Grado 2,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,632,2023-10,Nafta Premium,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,632,2023-10,Gas Oil Grado 3,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,632,2023-10,GNC,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,632,2023-10,Nafta Súper,Shell,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,9019,2023-10,Gas Oil Grado 2,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1046,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1046,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1046,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,1046,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,11287,2023-10,Gas Oil Grado 3,Blanca,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10807,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10636,2023-10,Gas Oil Grado 2,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10636,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10807,2023-10,Nafta Premium,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10636,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10807,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10636,2023-10,Nafta Súper,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10807,2023-10,Gas Oil Grado 3,YPF,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10523,2023-10,Gas Oil Grado 3,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10523,2023-10,Nafta Premium,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10523,2023-10,Nafta Súper,Gulf,nan,dropped
filtro_geografico,coordenadas_fuera_de_rango,10523,2023-10,Gas Oil Grado 2,Gulf,nan,dropped
